 Simulation_Period = 20090901 -- 20161231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
    201311        0.405836E-04        0.213611E-04        0.149528E-05        0.790361E-05        0.119622E-04        0.277681E-05        0.280914E-04        0.249694E-05        0.252601E-04        0.279873E-06        0.283132E-05        0.259113E-05        0.259113E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.423589E-04        0.909208E-12        0.816468E-08        0.297400E-08        0.116398E-07        0.227794E-07        0.107248E-07        0.325394E-08        0.145760E-07        0.471265E-12        0.437943E-12        0.466444E-11        0.192518E-06        0.405836E-04        0.405836E-04        0.400017E-04        0.581945E-06        0.000000E+00        0.581295E-06        0.650534E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201312        0.299464E-04        0.555215E-05        0.388651E-06        0.205430E-05        0.310920E-05        0.244390E-05        0.259172E-04        0.219758E-05        0.233050E-04        0.246319E-06        0.261218E-05        0.241824E-05        0.241824E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.310666E-04        0.612768E-11        0.826004E-08        0.272215E-08        0.114763E-07        0.224646E-07        0.105410E-07        0.322320E-08        0.143540E-07        0.317612E-11        0.295155E-11        0.239316E-10        0.150195E-06        0.299464E-04        0.299464E-04        0.293980E-04        0.548422E-06        0.000000E+00        0.547794E-06        0.627814E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201401        0.288552E-04        0.798387E-05        0.558871E-06        0.295403E-05        0.447097E-05        0.231111E-05        0.222015E-04        0.207817E-05        0.199638E-04        0.232935E-06        0.223767E-05        0.230026E-05        0.230026E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.288431E-04        0.359897E-10        0.906834E-08        0.268645E-08        0.122836E-07        0.240744E-07        0.103994E-07        0.318362E-08        0.141668E-07        0.186544E-10        0.173354E-10        0.150011E-09        0.133174E-06        0.288552E-04        0.288552E-04        0.282955E-04        0.559714E-06        0.000000E+00        0.559106E-06        0.608512E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201402        0.275730E-04        0.719940E-05        0.503958E-06        0.266378E-05        0.403167E-05        0.243487E-05        0.204587E-04        0.218946E-05        0.183967E-04        0.245409E-06        0.206202E-05        0.239327E-05        0.239327E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.270453E-04        0.807536E-11        0.949046E-08        0.255602E-08        0.125885E-07        0.246430E-07        0.103260E-07        0.314627E-08        0.140529E-07        0.418566E-11        0.388971E-11        0.362338E-10        0.129008E-06        0.275730E-04        0.275730E-04        0.270453E-04        0.527691E-06        0.000000E+00        0.527099E-06        0.591613E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201403        0.314334E-04        0.172210E-04        0.120547E-05        0.637176E-05        0.964375E-05        0.261788E-05        0.182143E-04        0.235403E-05        0.163785E-04        0.263855E-06        0.183581E-05        0.247833E-05        0.247833E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.308631E-04        0.188683E-11        0.106610E-07        0.263867E-08        0.138981E-07        0.271996E-07        0.103112E-07        0.310890E-08        0.140001E-07        0.977990E-12        0.908839E-12        0.100251E-10        0.137827E-06        0.314334E-04        0.314334E-04        0.308631E-04        0.570326E-06        0.000000E+00        0.569752E-06        0.574347E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201404        0.542567E-04        0.587689E-04        0.411382E-05        0.217445E-04        0.329106E-04        0.287856E-05        0.171030E-04        0.258843E-05        0.153792E-04        0.290128E-06        0.172380E-05        0.260772E-05        0.260772E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.534621E-04        0.357561E-12        0.119302E-07        0.285714E-08        0.154526E-07        0.302403E-07        0.103873E-07        0.308355E-08        0.140548E-07        0.185332E-12        0.172228E-12        0.202829E-11        0.188355E-06        0.542567E-04        0.542567E-04        0.534621E-04        0.794659E-06        0.000000E+00        0.794106E-06        0.553096E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201405        0.874212E-04        0.114934E-03        0.804541E-05        0.425257E-04        0.643633E-04        0.310132E-05        0.187949E-04        0.278874E-05        0.169006E-04        0.312581E-06        0.189433E-05        0.271602E-05        0.271602E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.867835E-04        0.358671E-12        0.123476E-07        0.327395E-08        0.163243E-07        0.319462E-07        0.105022E-07        0.307804E-08        0.141707E-07        0.185908E-12        0.172763E-12        0.183688E-11        0.241522E-06        0.874212E-04        0.874212E-04        0.863603E-04        0.106088E-05        0.000000E+00        0.106035E-05        0.523064E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201406        0.121721E-03        0.168947E-03        0.118263E-04        0.625105E-04        0.946104E-04        0.360961E-05        0.219268E-04        0.324580E-05        0.197168E-04        0.363810E-06        0.220999E-05        0.297573E-05        0.297573E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.120475E-03        0.435463E-12        0.131992E-07        0.403499E-08        0.180096E-07        0.352442E-07        0.106729E-07        0.311974E-08        0.143941E-07        0.225711E-12        0.209752E-12        0.258264E-11        0.276880E-06        0.121721E-03        0.121721E-03        0.120475E-03        0.124675E-05        0.000000E+00        0.124626E-05        0.489121E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201407        0.119718E-03        0.156708E-03        0.109696E-04        0.579820E-04        0.877564E-04        0.379204E-05        0.269686E-04        0.340984E-05        0.242504E-04        0.382197E-06        0.271814E-05        0.306231E-05        0.306231E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.118577E-03        0.748727E-11        0.119350E-07        0.436840E-08        0.170369E-07        0.333479E-07        0.108076E-07        0.319883E-08        0.146188E-07        0.388083E-11        0.360644E-11        0.519596E-10        0.252774E-06        0.119718E-03        0.119718E-03        0.118577E-03        0.114029E-05        0.000000E+00        0.113984E-05        0.451788E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201408        0.880316E-04        0.976542E-04        0.683580E-05        0.361321E-04        0.546864E-04        0.377112E-05        0.288763E-04        0.339103E-05        0.259659E-04        0.380089E-06        0.291043E-05        0.302569E-05        0.302569E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.871516E-04        0.211997E-10        0.108762E-07        0.425426E-08        0.158112E-07        0.309629E-07        0.108544E-07        0.328266E-08        0.147566E-07        0.109883E-10        0.102114E-10        0.165104E-09        0.192673E-06        0.880316E-04        0.880316E-04        0.871516E-04        0.880059E-06        0.000000E+00        0.879638E-06        0.421415E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201409        0.638483E-04        0.536939E-04        0.375857E-05        0.198668E-04        0.300686E-04        0.361216E-05        0.298706E-04        0.324809E-05        0.268599E-04        0.364067E-06        0.301064E-05        0.298220E-05        0.298220E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.631960E-04        0.512255E-11        0.923079E-08        0.355680E-08        0.133629E-07        0.261556E-07        0.108005E-07        0.332906E-08        0.147500E-07        0.265514E-11        0.246741E-11        0.400892E-10        0.153420E-06        0.638483E-04        0.638483E-04        0.631960E-04        0.652287E-06        0.000000E+00        0.651888E-06        0.398915E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201410        0.563115E-04        0.461387E-04        0.322971E-05        0.170713E-04        0.258377E-04        0.317524E-05        0.290207E-04        0.285521E-05        0.260957E-04        0.320031E-06        0.292498E-05        0.276057E-05        0.276057E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.575855E-04        0.377758E-11        0.804644E-08        0.296360E-08        0.115054E-07        0.225192E-07        0.106345E-07        0.331902E-08        0.145671E-07        0.195801E-11        0.181957E-11        0.222858E-10        0.136894E-06        0.563115E-04        0.563115E-04        0.557074E-04        0.604095E-06        0.000000E+00        0.603716E-06        0.379308E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201411        0.352866E-04        0.115144E-04        0.806011E-06        0.426034E-05        0.644809E-05        0.278053E-05        0.273443E-04        0.250028E-05        0.245883E-04        0.280248E-06        0.275602E-05        0.255296E-05        0.255296E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.361482E-04        0.854106E-12        0.777289E-08        0.266635E-08        0.109089E-07        0.213490E-07        0.104469E-07        0.328582E-08        0.143374E-07        0.442704E-12        0.411403E-12        0.460687E-11        0.972716E-07        0.352866E-04        0.352866E-04        0.347963E-04        0.490262E-06        0.000000E+00        0.489899E-06        0.363458E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201412        0.291726E-04        0.518226E-05        0.362758E-06        0.191744E-05        0.290206E-05        0.254080E-05        0.245769E-04        0.228471E-05        0.220998E-04        0.256085E-06        0.247709E-05        0.242015E-05        0.242015E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.297447E-04        0.521490E-11        0.791160E-08        0.244493E-08        0.108225E-07        0.211842E-07        0.102595E-07        0.323284E-08        0.140871E-07        0.270301E-11        0.251189E-11        0.240672E-10        0.820572E-07        0.291726E-04        0.291726E-04        0.287031E-04        0.469487E-06        0.000000E+00        0.469136E-06        0.351406E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201501        0.256301E-04        0.477528E-05        0.334269E-06        0.176685E-05        0.267415E-05        0.235111E-05        0.209314E-04        0.211414E-05        0.188218E-04        0.236967E-06        0.210967E-05        0.227260E-05        0.227260E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.259040E-04        0.304402E-10        0.819300E-08        0.226562E-08        0.109292E-07        0.214182E-07        0.100946E-07        0.316778E-08        0.138476E-07        0.157779E-10        0.146623E-10        0.142690E-09        0.695211E-07        0.256301E-04        0.256301E-04        0.251848E-04        0.445254E-06        0.000000E+00        0.444913E-06        0.341328E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201502        0.286267E-04        0.123661E-04        0.865626E-06        0.457546E-05        0.692499E-05        0.240988E-05        0.195710E-04        0.216699E-05        0.175984E-04        0.242890E-06        0.197255E-05        0.232736E-05        0.232736E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.290553E-04        0.719692E-11        0.866042E-08        0.220566E-08        0.113550E-07        0.222282E-07        0.998737E-08        0.310577E-08        0.136716E-07        0.373034E-11        0.346659E-11        0.319670E-10        0.752767E-07        0.286267E-04        0.286267E-04        0.281310E-04        0.495661E-06        0.000000E+00        0.495329E-06        0.331498E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201503        0.454962E-04        0.428973E-04        0.300281E-05        0.158720E-04        0.240225E-04        0.275548E-05        0.176307E-04        0.247776E-05        0.158537E-04        0.277723E-06        0.177699E-05        0.248486E-05        0.248486E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.448253E-04        0.173243E-11        0.108774E-07        0.262260E-08        0.141074E-07        0.276091E-07        0.996305E-08        0.305493E-08        0.135938E-07        0.897962E-12        0.834472E-12        0.938548E-11        0.969020E-07        0.454962E-04        0.454962E-04        0.448253E-04        0.670905E-06        0.000000E+00        0.670584E-06        0.320701E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201504        0.828161E-04        0.109650E-03        0.767551E-05        0.405705E-04        0.614040E-04        0.296859E-05        0.180624E-04        0.266939E-05        0.162419E-04        0.299203E-06        0.182050E-05        0.258645E-05        0.258645E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.828530E-04        0.331068E-12        0.116179E-07        0.292244E-08        0.151945E-07        0.297351E-07        0.100623E-07        0.303475E-08        0.136771E-07        0.171600E-12        0.159467E-12        0.173812E-11        0.134307E-06        0.828161E-04        0.828161E-04        0.818455E-04        0.970709E-06        0.000000E+00        0.970403E-06        0.305668E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201505        0.133454E-03        0.193262E-03        0.135283E-04        0.715071E-04        0.108227E-03        0.321666E-05        0.224425E-04        0.289245E-05        0.201805E-04        0.324205E-06        0.226196E-05        0.270444E-05        0.270444E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.133979E-03        0.115024E-11        0.133148E-07        0.410777E-08        0.182064E-07        0.356301E-07        0.102315E-07        0.306578E-08        0.138870E-07        0.596198E-12        0.554043E-12        0.468393E-11        0.163919E-06        0.133454E-03        0.133454E-03        0.132026E-03        0.142871E-05        0.000000E+00        0.142843E-05        0.284935E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201506        0.132112E-03        0.177560E-03        0.124292E-04        0.656974E-04        0.994338E-04        0.361859E-05        0.279369E-04        0.325387E-05        0.251211E-04        0.364716E-06        0.281574E-05        0.291212E-05        0.291212E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.130748E-03        0.904349E-12        0.130365E-07        0.479987E-08        0.186389E-07        0.364762E-07        0.104556E-07        0.317117E-08        0.142319E-07        0.468746E-12        0.435603E-12        0.510798E-11        0.154723E-06        0.132112E-03        0.132112E-03        0.130748E-03        0.136424E-05        0.000000E+00        0.136397E-05        0.263314E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
